ac, offense, address, date, district
C, ASSAULT 2D, N MAGNOLIA ST / E SINTO AVE, 5/29/2019, P6
C, BURGLARY 1D COMMERCIAL, 1800 N GREENE ST, 5/27/2019, P6
A, BURGLARY 2D FENCED AREA, 4600 E TRENT AVE, 5/28/2019, P5
C, RAPE 2D, NA, 5/27/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 4600 E TRENT AVE, 5/28/2019, P5
A, BURGLARY 1D FROM RESIDENCE, 2500 S FREYA ST, 5/26/2019, P6
C, RESIDENTIAL BURGLARY, 3200 E 24TH AVE, 5/26/2019, P6
C, RESIDENTIAL BURGLARY, 1400 S FERRALL ST, 5/26/2019, P6
A, RESIDENTIAL BURGLARY, 1400 E 35TH AVE, 5/28/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 1300 S BEN BURR BLVD, 5/29/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 3000 S PERRY ST, 6/1/2019, P6
C, THEFT 3D CITY FROM MOTOR VEHICLE, 2600 E 29TH AVE, 5/28/2019, P6
C, THEFT 3D FROM BUILDING, 2900 E 25TH AVE, 5/30/2019, P6
A, THEFT 3D FROM MOTOR VEHICLE, 3400 E 35TH AVE, 5/27/2019, P6
C, THEFT 3D FROM MOTOR VEHICLE, 3700 E 15TH AVE, 6/1/2019, P6
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 4000 E 22ND AVE, 5/28/2019, P6
C, RAPE 2D, NA, 5/30/2019, P5
C, RESIDENTIAL BURGLARY, 2100 S ROCKWOOD BLVD, 5/31/2019, P7
C, THEFT 3D FROM BUILDING, 2100 S ROCKWOOD BLVD, 5/31/2019, P7
A, THEFT 3D FROM MOTOR VEHICLE, 400 E 19TH AVE, 6/1/2019, P6
C, ASSAULT 3D WEAPON OR NEGLIGENT INJURY, 4900 S REGAL ST, 6/1/2019, P5
C, BURGLARY 2D GARAGE, 1600 E 39TH AVE, 5/28/2019, P6
C, MAIL THEFT, 3200 E 55TH AVE, 5/30/2019, P6
A, ROBBERY 2D PERSON, 4900 S REGAL ST, 6/1/2019, P5
C, THEFT 3D CITY SHOPLIFTING, 4900 S REGAL ST, 5/30/2019, P7
C, THEFT 3D SHOPLIFTING, 4900 S REGAL ST, 5/30/2019, P6
C, THEFT OF MOTOR VEHICLE, 5200 S FERRALL ST, 5/28/2019, P6
C, ARSON 2D, 1600 W 2ND AVE, 5/26/2019, P7
C, THEFT 2D FROM BUILDING, 200 S SPRUCE ST, 5/31/2019, P7
C, THEFT 3D ALL OTHER, 100 S MAPLE ST, 5/28/2019, P7
C, THEFT 3D ALL OTHER, 2100 W 2ND AVE, 6/1/2019, P7
C, THEFT 3D ALL OTHER, 2100 W 2ND AVE, 6/1/2019, P7
C, THEFT 3D ALL OTHER, 2100 W 2ND AVE, 6/1/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1600 W 2ND AVE, 5/28/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 2000 W 2ND AVE, 5/29/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1800 W PACIFIC AVE, 5/29/2019, P7
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 1800 W PACIFIC AVE, 5/29/2019, P7
C, ASSAULT 2D, 100 W 8TH AVE, 5/26/2019, P8
C, BURGLARY 2D GARAGE, 700 S ADAMS ST, 5/29/2019, P7
A, RESIDENTIAL BURGLARY, 800 W CLIFF DR, 5/29/2019, P5
C, THEFT 2D ALL OTHER, 1300 S MCCLELLAN ST, 5/31/2019, P5
C, THEFT 2D FROM MOTOR VEHICLE, 1600 S TACOMA ST, 5/28/2019, P7
C, THEFT 3D ALL OTHER, 1100 W 15TH AVE, 5/28/2019, P7
C, THEFT 3D FROM BUILDING, 800 W 5TH AVE, 5/31/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1800 W 10TH AVE, 5/28/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, W 5TH AVE / S WALNUT ST, 5/30/2019, P6
C, THEFT 3D SHOPLIFTING, 100 W 8TH AVE, 5/31/2019, P7
C, THEFT OF MOTOR VEHICLE, 1500 W 7TH AVE, 5/26/2019, P7
C, MAIL THEFT, 900 W COMSTOCK CT, 5/29/2019, P7
C, MAIL THEFT, 3400 S TEKOA ST, 5/29/2019, P7
C, THEFT 2D FROM BUILDING, 1200 E 40TH AVE, 5/29/2019, P5
C, THEFT 3D CITY SHOPLIFTING, 800 E 29TH AVE, 5/26/2019, P6
C, THEFT 3D CITY SHOPLIFTING, 800 E 29TH AVE, 5/28/2019, P6
C, THEFT 3D FROM MOTOR VEHICLE, 4200 S IVORY ST, 5/26/2019, P7
C, BURGLARY 2D GARAGE, 1700 S D ST, 5/29/2019, P7
C, BURGLARY 2D GARAGE, 2900 W 17TH AVE, 5/30/2019, P7
