"","V1","ac","district","date","address","offense","year","num.month","num.week"
"1","C BURGLARY 2D COMMERCIAL 3900 W INDIAN TRAIL RD 6/18/2019 P1","C","P1",2019-06-18,"3900 W INDIAN TRAIL","BURGLARY 2D COMMERCIAL","2019","06","24"
"2","C BURGLARY 2D FENCED AREA 6600 N MAPLE ST 6/18/2019 P1","C","P1",2019-06-18,"6600 N MAPLE ST","BURGLARY 2D FENCED AREA","2019","06","24"
"3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","C THEFT 3D FROM MOTOR VEHICLE 9200 N OAK ST 6/19/2019 P1","C","P1",2019-06-19,"9200 N OAK ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","C THEFT 3D FROM MOTOR VEHICLE 9200 N COURSIER LN 6/19/2019 P1","C","P1",2019-06-19,"9200 N COURSIER LN","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"7","A THEFT OF MOTOR VEHICLE 9200 N COURSIER LN 6/19/2019 P1","A","P1",2019-06-19,"9200 N COURSIER LN","THEFT OF MOTOR VEHICLE","2019","06","24"
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","C BURGLARY 2D GARAGE 5000 N HOWARD ST 6/17/2019 P1","C","P1",2019-06-17,"5000 N HOWARD ST","BURGLARY 2D GARAGE","2019","06","24"
"10","A BURGLARY 2D GARAGE 5000 N JEFFERSON ST 6/19/2019 P1","A","P1",2019-06-19,"5000 N JEFFERSON ST","BURGLARY 2D GARAGE","2019","06","24"
"11","C MAIL THEFT 5000 N HOWARD ST 6/20/2019 P1","C","P1",2019-06-20,"5000 N HOWARD ST","MAIL THEFT","2019","06","24"
"12","C THEFT 2D FROM MOTOR VEHICLE 4200 N MADISON ST 6/17/2019 P1","C","P1",2019-06-17,"4200 N MADISON ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"13","C THEFT 3D ALL OTHER 5000 N JEFFERSON ST 6/19/2019 P1","C","P1",2019-06-19,"5000 N JEFFERSON ST","THEFT 3D ALL OTHER","2019","06","24"
"14","C THEFT 3D FROM BUILDING 4200 N DIVISION ST 6/17/2019 P1","C","P1",2019-06-17,"4200 N DIVISION ST","THEFT 3D FROM BUILDING","2019","06","24"
"15","C THEFT 3D FROM MOTOR VEHICLE 5000 N HOWARD ST 6/17/2019 P1","C","P1",2019-06-17,"5000 N HOWARD ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"16","C THEFT 3D FROM MOTOR VEHICLE 3900 N MONROE ST 6/20/2019 P1","C","P1",2019-06-20,"3900 N MONROE ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"17","C THEFT 3D FROM MOTOR VEHICLE 3900 N LINCOLN ST 6/22/2019 P1","C","P1",2019-06-22,"3900 N LINCOLN ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"18","C THEFT 3D SHOPLIFTING 1000 W WELLESLEY AVE 6/22/2019 P1","C","P1",2019-06-22,"1000 W WELLESLEY AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"19","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 4100 N MAPLE ST 6/17/2019 P1","C","P1",2019-06-17,"4100 N MAPLE ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"20","C THEFT OF MOTOR VEHICLE 400 W COLUMBIA AVE 6/19/2019 P1","C","P1",2019-06-19,"400 W COLUMBIA AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"21","C THEFT OF MOTOR VEHICLE 500 W JOSEPH AVE 6/20/2019 P1","C","P1",2019-06-20,"500 W JOSEPH AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","C THEFT 3D ALL OTHER 2100 W WELLESLEY AVE 6/17/2019 P1","C","P1",2019-06-17,"2100 W WELLESLEY AVE","THEFT 3D ALL OTHER","2019","06","24"
"24","C THEFT 3D ALL OTHER 4400 W DOWNRIVER DR 6/19/2019 P1","C","P1",2019-06-19,"4400 W DOWNRIVER DR","THEFT 3D ALL OTHER","2019","06","24"
"25","C THEFT 3D CITY SHOPLIFTING 2300 W WELLESLEY AVE 6/16/2019 P1","C","P1",2019-06-16,"2300 W WELLESLEY AVE","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"26","C THEFT 3D FROM MOTOR VEHICLE 4000 N NETTLETON ST 6/17/2019 P1","C","P1",2019-06-17,"4000 N NETTLETON ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"27","C THEFT 3D FROM MOTOR VEHICLE 4400 N AUBREY L WHITE PKWY 6/17/2019 P1","C","P1",2019-06-17,"4400 N AUBREY L","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"28","C THEFT 3D FROM MOTOR VEHICLE 5700 N LOMA DR 6/19/2019 P1","C","P1",2019-06-19,"5700 N LOMA DR","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"29","C THEFT 3D FROM MOTOR VEHICLE 2900 W ELOIKA AVE 6/19/2019 P1","C","P1",2019-06-19,"2900 W ELOIKA AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"30","C THEFT 3D FROM MOTOR VEHICLE 2800 W BISMARK AVE 6/21/2019 P1","C","P1",2019-06-21,"2800 W BISMARK AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"31","C THEFT 3D SHOPLIFTING 2300 W WELLESLEY AVE 6/16/2019 P1","C","P1",2019-06-16,"2300 W WELLESLEY AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"32","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 2900 W LACROSSE AVE 6/19/2019 P2","C","P2",2019-06-19,"2900 W LACROSSE AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"33","C THEFT OF A FIREARM FROM BUILDING 2300 W DALTON AVE 6/17/2019 P1","C","P1",2019-06-17,"2300 W DALTON AVE","THEFT OF A FIREARM FROM BUILDING","2019","06","24"
"34","C BURGLARY 1D GARAGE 2400 N LINCOLN ST 6/21/2019 P1","C","P1",2019-06-21,"2400 N LINCOLN ST","BURGLARY 1D GARAGE","2019","06","24"
"35","C BURGLARY 2D GARAGE 1500 W YORK AVE 6/17/2019 P2","C","P2",2019-06-17,"1500 W YORK AVE","BURGLARY 2D GARAGE","2019","06","24"
"36","C MAIL THEFT 700 W BUCKEYE AVE 6/16/2019 P2","C","P2",2019-06-16,"700 W BUCKEYE AVE","MAIL THEFT","2019","06","24"
"37","C RESIDENTIAL BURGLARY 1200 W MONTGOMERY AVE 6/18/2019 P1","C","P1",2019-06-18,"1200 W MONTGOMERY AVE","RESIDENTIAL BURGLARY","2019","06","24"
"38","C ROBBERY 1D PERSON 2400 N LINCOLN ST 6/21/2019 P1","C","P1",2019-06-21,"2400 N LINCOLN ST","ROBBERY 1D PERSON","2019","06","24"
"39","C THEFT 2D ALL OTHER 1100 W FREDERICK AVE 6/21/2019 P1","C","P1",2019-06-21,"1100 W FREDERICK AVE","THEFT 2D ALL OTHER","2019","06","24"
"40","C THEFT 2D FROM MOTOR VEHICLE 500 W MANSFIELD AVE 6/19/2019 P2","C","P2",2019-06-19,"500 W MANSFIELD AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"41","C THEFT 3D ALL OTHER 1500 W SHANNON AVE 6/16/2019 P2","C","P2",2019-06-16,"1500 W SHANNON AVE","THEFT 3D ALL OTHER","2019","06","24"
"42","C THEFT 3D ALL OTHER 1600 W NORTHWEST BLVD 6/19/2019 P2","C","P2",2019-06-19,"1600 W NORTHWEST BLVD","THEFT 3D ALL OTHER","2019","06","24"
"43","C THEFT 3D ALL OTHER 2000 W SHANNON AVE 6/19/2019 P2","C","P2",2019-06-19,"2000 W SHANNON AVE","THEFT 3D ALL OTHER","2019","06","24"
"44","C THEFT 3D ALL OTHER 2000 W JACKSON AVE 6/20/2019 P2","C","P2",2019-06-20,"2000 W JACKSON AVE","THEFT 3D ALL OTHER","2019","06","24"
"45","C THEFT 3D ALL OTHER 800 W SPOFFORD AVE 6/21/2019 P2","C","P2",2019-06-21,"800 W SPOFFORD AVE","THEFT 3D ALL OTHER","2019","06","24"
"46","C THEFT 3D FROM MOTOR VEHICLE 800 W EUCLID AVE 6/17/2019 P2","C","P2",2019-06-17,"800 W EUCLID AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"47","C THEFT 3D FROM MOTOR VEHICLE 600 W MANSFIELD AVE 6/19/2019 P2","C","P2",2019-06-19,"600 W MANSFIELD AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"48","A THEFT 3D FROM MOTOR VEHICLE 1200 W GRACE AVE 6/21/2019 P2","A","P2",2019-06-21,"1200 W GRACE AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"49","A THEFT 3D FROM MOTOR VEHICLE 1000 W CLEVELAND AVE 6/21/2019 P2","A","P2",2019-06-21,"1000 W CLEVELAND AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"50","C THEFT 3D FROM MOTOR VEHICLE 200 W MISSION AVE 6/21/2019 P2","C","P2",2019-06-21,"200 W MISSION AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"51","A THEFT 3D FROM MOTOR VEHICLE 1100 W FREDERICK AVE 6/21/2019 P2","A","P2",2019-06-21,"1100 W FREDERICK AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"52","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 2400 N DIVISION ST 6/17/2019 P2","C","P2",2019-06-17,"2400 N DIVISION ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"53","C THEFT OF MOTOR VEHICLE 1600 W NORTHWEST BLVD 6/16/2019 P1","C","P1",2019-06-16,"1600 W NORTHWEST BLVD","THEFT OF MOTOR VEHICLE","2019","06","24"
"54","C THEFT OF MOTOR VEHICLE 2200 N ASH ST 6/18/2019 P2","C","P2",2019-06-18,"2200 N ASH ST","THEFT OF MOTOR VEHICLE","2019","06","24"
"55","C THEFT OF MOTOR VEHICLE 800 W CLEVELAND AVE 6/21/2019 P3","C","P3",2019-06-21,"800 W CLEVELAND AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","C THEFT 2D ALL OTHER 300 W NORTH RIVER DR 6/22/2019 P2","C","P2",2019-06-22,"300 W NORTH RIVER","THEFT 2D ALL OTHER","2019","06","24"
"58","C THEFT 2D FROM MOTOR VEHICLE 300 W NORTH RIVER DR 6/19/2019 P2","C","P2",2019-06-19,"300 W NORTH RIVER","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"59","C THEFT 3D FROM MOTOR VEHICLE 700 W MALLON AVE 6/22/2019 P2","C","P2",2019-06-22,"700 W MALLON AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","C ASSAULT 2D 1000 W BOONE AVE 6/16/2019 P2","C","P2",2019-06-16,"1000 W BOONE AVE","ASSAULT 2D","2019","06","24"
"62","C BURGLARY 1D FROM RESIDENCE 1000 W BOONE AVE 6/16/2019 P2","C","P2",2019-06-16,"1000 W BOONE AVE","BURGLARY 1D FROM RESIDENCE","2019","06","24"
"63","C MAIL THEFT 1100 N COCHRAN ST 6/21/2019 P2","C","P2",2019-06-21,"1100 N COCHRAN ST","MAIL THEFT","2019","06","24"
"64","C RAPE 3D 6/19/2019 P4","C","P4",2019-06-19,NA,"RAPE 3D","2019","06","24"
"65","C RESIDENTIAL BURGLARY 1400 W MALLON AVE 6/20/2019 P2","C","P2",2019-06-20,"1400 W MALLON AVE","RESIDENTIAL BURGLARY","2019","06","24"
"66","C THEFT 2D FROM BUILDING 1000 W BOONE AVE 6/16/2019 P2","C","P2",2019-06-16,"1000 W BOONE AVE","THEFT 2D FROM BUILDING","2019","06","24"
"67","C THEFT 2D FROM BUILDING 1100 W AUGUSTA AVE 6/21/2019 P3","C","P3",2019-06-21,"1100 W AUGUSTA AVE","THEFT 2D FROM BUILDING","2019","06","24"
"68","C THEFT 3D ALL OTHER 2000 W INDIANA AVE 6/17/2019 P2","C","P2",2019-06-17,"2000 W INDIANA AVE","THEFT 3D ALL OTHER","2019","06","24"
"69","C THEFT 3D ALL OTHER 1700 W NORA AVE 6/19/2019 P2","C","P2",2019-06-19,"1700 W NORA AVE","THEFT 3D ALL OTHER","2019","06","24"
"70","C THEFT 3D FROM MOTOR VEHICLE 1000 N A ST 6/17/2019 P2","C","P2",2019-06-17,"1000 N A ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"71","C THEFT 3D FROM MOTOR VEHICLE 2600 W DEAN AVE 6/17/2019 P2","C","P2",2019-06-17,"2600 W DEAN AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"72",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","C THEFT 3D FROM MOTOR VEHICLE 1600 N RIVER RIDGE BLVD 6/17/2019 P2","C","P2",2019-06-17,"1600 N RIVER RIDGE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"74","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 4100 W FORT GEORGE WRIGHT DR 6/16/2019 P2","C","P2",2019-06-16,"4100 W FORT GEORGE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"75","C THEFT OF MOTOR VEHICLE 4000 W FORT GEORGE WRIGHT DR 6/19/2019 P1","C","P1",2019-06-19,"4000 W FORT GEORGE","THEFT OF MOTOR VEHICLE","2019","06","24"
"76","C ASSAULT 1D 600 E WABASH AVE 6/19/2019 P3","C","P3",2019-06-19,"600 E WABASH AVE","ASSAULT 1D","2019","06","24"
"77","C ASSAULT 2D 900 E EMPIRE AVE 6/18/2019 P4","C","P4",2019-06-18,"900 E EMPIRE AVE","ASSAULT 2D","2019","06","24"
"78","C ASSAULT 2D 1200 E WESTVIEW CT 6/22/2019 P4","C","P4",2019-06-22,"1200 E WESTVIEW CT","ASSAULT 2D","2019","06","24"
"79","C BURGLARY 2D COMMERCIAL 600 E HOLLAND AVE 6/17/2019 P4","C","P4",2019-06-17,"600 E HOLLAND AVE","BURGLARY 2D COMMERCIAL","2019","06","24"
"80","C BURGLARY 2D COMMERCIAL 9200 N NEVADA ST 6/20/2019 P4","C","P4",2019-06-20,"9200 N NEVADA ST","BURGLARY 2D COMMERCIAL","2019","06","24"
"81","C BURGLARY 2D FENCED AREA 500 E PRINCETON AVE 6/22/2019 P3","C","P3",2019-06-22,"500 E PRINCETON AVE","BURGLARY 2D FENCED AREA","2019","06","24"
"82","C BURGLARY 2D FENCED AREA 9600 N DIVISION ST 6/22/2019 P3","C","P3",2019-06-22,"9600 N DIVISION ST","BURGLARY 2D FENCED AREA","2019","06","24"
"83","C BURGLARY 2D GARAGE 400 E WABASH AVE 6/20/2019 P3","C","P3",2019-06-20,"400 E WABASH AVE","BURGLARY 2D GARAGE","2019","06","24"
"84","C RESIDENTIAL BURGLARY 1100 E EVERETT AVE 6/22/2019 P2","C","P2",2019-06-22,"1100 E EVERETT AVE","RESIDENTIAL BURGLARY","2019","06","24"
"85","C ROBBERY 2D COMMERCIAL 5800 N DIVISION ST 6/18/2019 P2","C","P2",2019-06-18,"5800 N DIVISION ST","ROBBERY 2D COMMERCIAL","2019","06","24"
"86","C ROBBERY 2D PERSON E GARLAND AVE / N MORTON ST 6/18/2019 P4","C","P4",2019-06-18,"E GARLAND AVE / N MORTON ST","ROBBERY 2D PERSON","2019","06","24"
"87","C TAKING MOTOR VEHICLE WITHOUT PERMISSION 2D 800 E DALKE AVE 6/19/2019 P4","C","P4",2019-06-19,"800 E DALKE AVE","TAKING MOTOR VEHICLE WITHOUT PERMISSION 2D","2019","06","24"
"88","C THEFT 1D FROM BUILDING 9600 N DIVISION ST 6/22/2019 P3","C","P3",2019-06-22,"9600 N DIVISION ST","THEFT 1D FROM BUILDING","2019","06","24"
"89","C THEFT 2D ALL OTHER 7800 N MARTIN ST 6/22/2019 P3","C","P3",2019-06-22,"7800 N MARTIN ST","THEFT 2D ALL OTHER","2019","06","24"
"90","C THEFT 2D FROM BUILDING 5500 N DIVISION ST 6/16/2019 P3","C","P3",2019-06-16,"5500 N DIVISION ST","THEFT 2D FROM BUILDING","2019","06","24"
"91","C THEFT 2D FROM BUILDING 4700 N DIVISION ST 6/18/2019 P3","C","P3",2019-06-18,"4700 N DIVISION ST","THEFT 2D FROM BUILDING","2019","06","24"
"92","C THEFT 2D FROM BUILDING 5600 N LIDGERWOOD ST 6/19/2019 P3","C","P3",2019-06-19,"5600 N LIDGERWOOD ST","THEFT 2D FROM BUILDING","2019","06","24"
"93","C THEFT 2D FROM BUILDING 1100 E EVERETT AVE 6/22/2019 P2","C","P2",2019-06-22,"1100 E EVERETT AVE","THEFT 2D FROM BUILDING","2019","06","24"
"94","C THEFT 2D FROM MOTOR VEHICLE 6400 N DIVISION ST 6/16/2019 P3","C","P3",2019-06-16,"6400 N DIVISION ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"95","C THEFT 2D FROM MOTOR VEHICLE 100 E WEDGEWOOD AVE 6/19/2019 P3","C","P3",2019-06-19,"100 E WEDGEWOOD AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"96","C THEFT 2D FROM MOTOR VEHICLE 1100 E COZZA DR 6/19/2019 P3","C","P3",2019-06-19,"1100 E COZZA DR","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"97","C THEFT 2D FROM MOTOR VEHICLE 6100 N MAYFAIR ST 6/19/2019 P3","C","P3",2019-06-19,"6100 N MAYFAIR ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"98","C THEFT 2D FROM MOTOR VEHICLE 200 E CROWN AVE 6/20/2019 P3","C","P3",2019-06-20,"200 E CROWN AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"99","C THEFT 2D FROM MOTOR VEHICLE 4700 N DIVISION ST 6/21/2019 P3","C","P3",2019-06-21,"4700 N DIVISION ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"100","C THEFT 2D FROM MOTOR VEHICLE 1700 E LINCOLN RD 6/22/2019 P3","C","P3",2019-06-22,"1700 E LINCOLN RD","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"101","C THEFT 2D SHOPLIFTING 4700 N DIVISION ST 6/19/2019 P2","C","P2",2019-06-19,"4700 N DIVISION ST","THEFT 2D SHOPLIFTING","2019","06","24"
"102","C THEFT 2D VEHICLE PARTS AND ACCESSORIES 900 E BEACON AVE 6/21/2019 P3","C","P3",2019-06-21,"900 E BEACON AVE","THEFT 2D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"103","C THEFT 3D ALL OTHER 1300 E PROVIDENCE AVE 6/16/2019 P3","C","P3",2019-06-16,"1300 E PROVIDENCE AVE","THEFT 3D ALL OTHER","2019","06","24"
"104","C THEFT 3D ALL OTHER 4700 N DIVISION ST 6/16/2019 P3","C","P3",2019-06-16,"4700 N DIVISION ST","THEFT 3D ALL OTHER","2019","06","24"
"105","C THEFT 3D ALL OTHER 9600 N DIVISION ST 6/20/2019 P2","C","P2",2019-06-20,"9600 N DIVISION ST","THEFT 3D ALL OTHER","2019","06","24"
"106","C THEFT 3D ALL OTHER 4700 N DIVISION ST 6/21/2019 P3","C","P3",2019-06-21,"4700 N DIVISION ST","THEFT 3D ALL OTHER","2019","06","24"
"107","C THEFT 3D ALL OTHER 500 E DAVE CT 6/22/2019 P3","C","P3",2019-06-22,"500 E DAVE CT","THEFT 3D ALL OTHER","2019","06","24"
"108","C THEFT 3D CITY ALL OTHER 6100 N LIDGERWOOD ST 6/16/2019 P4","C","P4",2019-06-16,"6100 N LIDGERWOOD ST","THEFT 3D CITY ALL OTHER","2019","06","24"
"109","C THEFT 3D CITY SHOPLIFTING 9200 N COLTON ST 6/16/2019 P3","C","P3",2019-06-16,"9200 N COLTON ST","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"110","C THEFT 3D CITY SHOPLIFTING 4700 N DIVISION ST 6/16/2019 P3","C","P3",2019-06-16,"4700 N DIVISION ST","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"111","C THEFT 3D CITY SHOPLIFTING 4600 N NEVADA ST 6/17/2019 P3","C","P3",2019-06-17,"4600 N NEVADA ST","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"112","C THEFT 3D CITY SHOPLIFTING 9200 N NEVADA ST 6/18/2019 P3","C","P3",2019-06-18,"9200 N NEVADA ST","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"113","C THEFT 3D CITY SHOPLIFTING 9200 N COLTON ST 6/22/2019 P2","C","P2",2019-06-22,"9200 N COLTON ST","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"114","C THEFT 3D FROM BUILDING 4700 N DIVISION ST 6/19/2019 P3","C","P3",2019-06-19,"4700 N DIVISION ST","THEFT 3D FROM BUILDING","2019","06","24"
"115","C THEFT 3D FROM BUILDING 4600 N NEVADA ST 6/19/2019 P3","C","P3",2019-06-19,"4600 N NEVADA ST","THEFT 3D FROM BUILDING","2019","06","24"
"116","C THEFT 3D FROM MOTOR VEHICLE 6300 N ADDISON ST 6/17/2019 P3","C","P3",2019-06-17,"6300 N ADDISON ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"117","C THEFT 3D FROM MOTOR VEHICLE 500 E PRINCETON AVE 6/20/2019 P3","C","P3",2019-06-20,"500 E PRINCETON AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"118","C THEFT 3D FROM MOTOR VEHICLE 600 E EVERETT AVE 6/20/2019 P3","C","P3",2019-06-20,"600 E EVERETT AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"119","C THEFT 3D FROM MOTOR VEHICLE 1200 E CALKINS AVE 6/21/2019 P3","C","P3",2019-06-21,"1200 E CALKINS AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"120","C THEFT 3D FROM MOTOR VEHICLE 600 E CROWN AVE 6/22/2019 P3","C","P3",2019-06-22,"600 E CROWN AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"121","C THEFT 3D FROM MOTOR VEHICLE 5600 N LIDGERWOOD ST 6/22/2019 P3","C","P3",2019-06-22,"5600 N LIDGERWOOD ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"122","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/16/2019 P3","C","P3",2019-06-16,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"123","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/16/2019 P3","C","P3",2019-06-16,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"124","C THEFT 3D SHOPLIFTING 9200 N COLTON ST 6/16/2019 P3","C","P3",2019-06-16,"9200 N COLTON ST","THEFT 3D SHOPLIFTING","2019","06","24"
"125","C THEFT 3D SHOPLIFTING 100 E FRANCIS AVE 6/17/2019 P3","C","P3",2019-06-17,"100 E FRANCIS AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"126","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/17/2019 P3","C","P3",2019-06-17,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"127","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/18/2019 P3","C","P3",2019-06-18,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"128","C THEFT 3D SHOPLIFTING 5800 N DIVISION ST 6/18/2019 P3","C","P3",2019-06-18,"5800 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"129","C THEFT 3D SHOPLIFTING 9200 N COLTON ST 6/18/2019 P3","C","P3",2019-06-18,"9200 N COLTON ST","THEFT 3D SHOPLIFTING","2019","06","24"
"130","C THEFT 3D SHOPLIFTING 7900 N DIVISION ST 6/18/2019 P3","C","P3",2019-06-18,"7900 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"131","C THEFT 3D SHOPLIFTING 9200 N COLTON ST 6/19/2019 P3","C","P3",2019-06-19,"9200 N COLTON ST","THEFT 3D SHOPLIFTING","2019","06","24"
"132","C THEFT 3D SHOPLIFTING 9200 N COLTON ST 6/19/2019 P3","C","P3",2019-06-19,"9200 N COLTON ST","THEFT 3D SHOPLIFTING","2019","06","24"
"133","C THEFT 3D SHOPLIFTING 900 E FRANCIS AVE 6/20/2019 P3","C","P3",2019-06-20,"900 E FRANCIS AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"134","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/21/2019 P3","C","P3",2019-06-21,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"135","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/21/2019 P3","C","P3",2019-06-21,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"136","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/22/2019 P3","C","P3",2019-06-22,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"137","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/22/2019 P3","C","P3",2019-06-22,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"138","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/22/2019 P3","C","P3",2019-06-22,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","24"
"139","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 9600 N DIVISION ST 6/22/2019 P3","C","P3",2019-06-22,"9600 N DIVISION ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"140","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 5600 N LIDGERWOOD ST 6/22/2019 P3","C","P3",2019-06-22,"5600 N LIDGERWOOD ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"141","C THEFT OF MOTOR VEHICLE 600 E HOLLAND AVE 6/17/2019 P4","C","P4",2019-06-17,"600 E HOLLAND AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"142","C THEFT OF MOTOR VEHICLE 1100 E COZZA DR 6/17/2019 P3","C","P3",2019-06-17,"1100 E COZZA DR","THEFT OF MOTOR VEHICLE","2019","06","24"
"143","C THEFT OF MOTOR VEHICLE 6500 N NEVADA ST 6/18/2019 P4","C","P4",2019-06-18,"6500 N NEVADA ST","THEFT OF MOTOR VEHICLE","2019","06","24"
"144","C THEFT OF MOTOR VEHICLE 6600 N DIVISION ST 6/21/2019 P2","C","P2",2019-06-21,"6600 N DIVISION ST","THEFT OF MOTOR VEHICLE","2019","06","24"
"145","C THEFT OF MOTOR VEHICLE 500 E DAVE CT 6/22/2019 P3","C","P3",2019-06-22,"500 E DAVE CT","THEFT OF MOTOR VEHICLE","2019","06","24"
"146","C THEFT OF MOTOR VEHICLE 800 E LYONS AVE 6/22/2019 P4","C","P4",2019-06-22,"800 E LYONS AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"147","C VEHICULAR ASSAULT N NEVADA ST / E MAGNESIUM RD 6/20/2019 P4","C","P4",2019-06-20,"N NEVADA ST / E MAGNESIUM RD","VEHICULAR ASSAULT","2019","06","24"
"148",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","C ASSAULT 2D 1600 E BROAD AVE 6/22/2019 P4","C","P4",2019-06-22,"1600 E BROAD AVE","ASSAULT 2D","2019","06","24"
