X,Y,OBJECTID,Offense,OffGen,BeginDate,EndDate,Location,Day
-117.456999336607296,47.685263027735147,21594,VEH-PROWL,Vehicle Prowling,2015-12-04T23:00:00.000Z,2015-12-05T10:30:00.000Z,3100 Block Of W Fairview Av,Wednesday
-117.456999336607296,47.685263027735147,21595,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-04T23:00:00.000Z,2015-12-05T10:30:00.000Z,3100 Block Of W Fairview Av,Wednesday
-117.432479329123083,47.65651283325154,21596,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-05T10:45:00.000Z,2015-12-05T10:45:00.000Z,W 1St Av,Thursday
-117.360374538644194,47.649302640598037,21597,THEFT-OF MAIL,Theft,2015-12-05T11:10:00.000Z,2015-12-05T11:10:00.000Z,700 Block Of S Thor St,Thursday
-117.424274823057885,47.714334150588137,21598,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-05T00:23:00.000Z,2015-12-05T00:23:00.000Z,6200 Block Of N Lincoln St,Thursday
-117.473366373083181,47.64176460604196,21599,VEH-PROWL,Vehicle Prowling,2015-12-04T06:25:00.000Z,2015-12-04T06:25:00.000Z,1500 Block Of S Rustle St,Wednesday
-117.473366373083181,47.64176460604196,21600,VEH-THEFT AUTO PARTS,Vehicle Theft,2015-12-04T06:25:00.000Z,2015-12-04T06:25:00.000Z,1500 Block Of S Rustle St,Wednesday
-117.393376998542635,47.723825418900262,21601,BURGLARY-GARAGE,Burglary,2015-12-04T22:00:00.000Z,2015-12-05T07:00:00.000Z,1000 Block Of E Cozza Dr,Wednesday
-117.393376998542635,47.723825418900262,21602,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-04T22:00:00.000Z,2015-12-05T07:00:00.000Z,1000 Block Of E Cozza Dr,Wednesday
-117.460020806336431,47.655013562146451,21603,VEH-PROWL,Vehicle Prowling,2015-12-04T17:00:00.000Z,2015-12-05T07:00:00.000Z,3300 Block Of W Riverside Av,Wednesday
-117.352698212331958,47.689148505379755,21604,BURGLARY-FENCED AREA,Burglary,2015-12-05T06:33:00.000Z,2015-12-05T06:33:00.000Z,3900 Block Of E Courtland Av,Thursday
-117.382759608588287,47.689429267395894,21605,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-04T16:00:00.000Z,2015-12-05T06:00:00.000Z,1800 Block Of E Courtland Av,Wednesday
-117.366489778024956,47.685172815497197,21606,VEH-THEFT,Vehicle Theft,2015-12-05T03:39:00.000Z,2015-12-05T03:39:00.000Z,3000 Block Of E Fairview Av,Thursday
-117.375195302640975,47.653675477810104,21607,VEH-THEFT,Vehicle Theft,2015-12-05T01:00:00.000Z,2015-12-05T01:00:00.000Z,E 3Rd Av,Thursday
-117.4109104011075,47.730165448348323,21608,ASSAULT-SIMPLE,Assault,2015-12-05T02:04:00.000Z,2015-12-05T02:04:00.000Z,7900 Block Of N Division St,Thursday
-117.4109104011075,47.730165448348323,21609,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-05T02:04:00.000Z,2015-12-05T02:04:00.000Z,7900 Block Of N Division St,Thursday
-117.403000811067955,47.747614071800832,21610,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-05T01:50:00.000Z,2015-12-05T01:50:00.000Z,9600 Block Of N Newport Hy ,Thursday
-117.438567571598171,47.672242949016329,21611,ASSAULT-SIMPLE,Assault,2015-12-05T00:57:00.000Z,2015-12-05T00:57:00.000Z,1800 Block Of W Spofford Av,Thursday
-117.364362327561324,47.653444621354716,21612,ASSAULT-SIMPLE,Assault,2015-12-06T22:53:00.000Z,2015-12-06T22:53:00.000Z,300 Block Of S Greene St,Friday
-117.36059765883607,47.652709612589653,21613,ASSAULT-SIMPLE,Assault,2015-12-06T18:42:00.000Z,2015-12-06T18:42:00.000Z,400 Block Of S Thor St,Friday
-117.385711672953022,47.656107568683055,21614,MALICIOUS MISCHIEF,Malicious Mischief,2015-11-06T20:42:00.000Z,2015-12-06T20:42:00.000Z,100 Block Of S Madelia St,Wednesday
-117.411456825837263,47.701650498285346,21615,VEH-PROWL,Vehicle Prowling,2015-12-06T17:30:00.000Z,2015-12-06T18:30:00.000Z,4800 Block Of N Division St,Friday
-117.440583595607123,47.689149372518344,21616,VEH-PROWL,Vehicle Prowling,2015-12-06T15:00:00.000Z,2015-12-06T16:00:00.000Z,2000 Block Of W Courtland Av,Friday
-117.444674378008159,47.700574269546962,21617,THEFT-SHOPLIFTING,Theft,2015-12-06T17:47:00.000Z,2015-12-06T17:47:00.000Z,2300 Block Of W Wellesley Av,Friday
-117.444674378008159,47.700574269546962,21618,DRUGS-POSSESS,Drugs,2015-12-06T17:47:00.000Z,2015-12-06T17:47:00.000Z,2300 Block Of W Wellesley Av,Friday
-117.426170438368317,47.700571208780893,21619,THEFT-SHOPLIFTING,Theft,2015-12-06T18:17:00.000Z,2015-12-06T18:20:00.000Z,1000 Block Of W Wellesley Av,Friday
-117.368319463843775,47.607258354473601,21620,ASSAULT-SIMPLE,Assault,2015-12-06T17:05:00.000Z,2015-12-06T17:05:00.000Z,5100 Block Of S Regal St,Friday
-117.425363072041065,47.671255756187009,21621,VEH-THEFT AUTO PARTS,Vehicle Theft,2015-12-06T08:00:00.000Z,2015-12-06T18:30:00.000Z,900 Block Of W Maxwell Av,Friday
-117.364339254778827,47.657318833076765,21622,BURGLARY-FENCED AREA,Burglary,2015-12-06T11:15:00.000Z,2015-12-06T11:15:00.000Z,3200 Block Of E Sprague Av,Friday
-117.364339254778827,47.657318833076765,21623,VEH-PROWL,Vehicle Prowling,2015-12-06T11:15:00.000Z,2015-12-06T11:15:00.000Z,3200 Block Of E Sprague Av,Friday
-117.404505204893823,47.675001064667363,21624,DRUGS-POSSESS,Drugs,2015-12-06T16:16:00.000Z,2015-12-06T16:16:00.000Z,400 Block Of E Indiana Av,Friday
-117.407749569558831,47.671767251979105,21625,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T17:34:00.000Z,2015-12-06T17:34:00.000Z,200 Block Of E Mission Av,Friday
-117.441683638635439,47.649408434677177,21626,VEH-THEFT PLATES/TABS,Vehicle Theft,2015-12-05T00:00:00.000Z,2015-12-05T23:59:00.000Z,700 Block Of S Cannon St,Thursday
-117.429785831299839,47.704392130464385,21627,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T16:17:00.000Z,2015-12-06T16:17:00.000Z,N Adams St,Friday
-117.427192386782963,47.702591289187211,21628,MALICIOUS MISCHIEF,Malicious Mischief,2015-11-30T00:00:00.000Z,2015-12-06T15:20:00.000Z,4900 Block Of N Madison St,Saturday
-117.427192386782963,47.702591289187211,21629,BURGLARY-GARAGE,Burglary,2015-11-30T00:00:00.000Z,2015-12-06T15:20:00.000Z,4900 Block Of N Madison St,Saturday
-117.444877569305064,47.65541994764282,21630,THEFT-OF MAIL,Theft,2015-12-05T13:39:00.000Z,2015-12-06T12:00:00.000Z,2200 Block Of W Pacific Av,Thursday
-117.360539618376407,47.654793493946187,21631,THEFT-SHOPLIFTING,Theft,2015-12-06T15:29:00.000Z,2015-12-06T15:29:00.000Z,200 Block Of S Thor St,Friday
-117.423245624948692,47.656351839104467,21632,DRUGS-PARA,Drugs,2015-12-06T12:51:00.000Z,2015-12-06T12:51:00.000Z,100 Block Of S Post St,Friday
-117.420754904173123,47.651356872318658,21633,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T08:00:00.000Z,2015-12-06T16:00:00.000Z,500 Block Of S Howard St,Friday
-117.411401783551995,47.679357751312978,21634,VEH-THEFT AUTO PARTS,Vehicle Theft,2015-12-05T16:00:00.000Z,2015-12-06T14:09:00.000Z,2400 Block Of N Division St,Thursday
-117.383790634097849,47.656227742321775,21635,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T14:22:00.000Z,2015-12-06T14:22:00.000Z,1800 Block Of E 1St Av,Friday
-117.438442605745564,47.684412287697995,21636,BURGLARY-RESIDNTL,Burglary,2015-12-06T10:24:00.000Z,2015-12-06T10:24:00.000Z,1800 Block Of W Cleveland Av,Friday
-117.435776464921133,47.670192138482754,21637,THEFT-OPEN AREA,Theft,2015-12-06T07:00:00.000Z,2015-12-06T08:00:00.000Z,1400 Block Of N Maple St,Friday
-117.422267479965072,47.671437477191752,21638,VEH-THEFT PLATES/TABS,Vehicle Theft,2015-12-05T22:00:00.000Z,2015-12-05T22:00:00.000Z,700 Block Of W Maxwell Av,Thursday
-117.422267479965072,47.671437477191752,21639,VEH-THEFT AUTO PARTS,Vehicle Theft,2015-12-05T22:00:00.000Z,2015-12-05T22:00:00.000Z,700 Block Of W Maxwell Av,Thursday
-117.369106886360314,47.651728514021798,21640,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T14:10:00.000Z,2015-12-06T14:10:00.000Z,2800 Block Of E 5Th Av,Friday
-117.40428851250482,47.692315973252349,21641,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T07:30:00.000Z,2015-12-06T15:00:00.000Z,400 Block Of E Providence Av,Friday
-117.367049809276125,47.650845346858091,21642,ASSAULT-SIMPLE,Assault,2015-12-06T12:52:00.000Z,2015-12-06T12:52:00.000Z,600 Block Of S Haven St,Friday
-117.399136498416951,47.69917222454,21643,ASSAULT-SIMPLE,Assault,2015-12-06T16:36:00.000Z,2015-12-06T16:36:00.000Z,700 Block Of E Princeton Av,Friday
-117.377257542806433,47.690329961242824,21644,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T15:44:00.000Z,2015-12-06T15:44:00.000Z,2200 Block Of E Glass Av,Friday
-117.474496682219041,47.708468558656598,21645,BURGLARY-RESIDNTL,Burglary,2015-12-06T13:00:00.000Z,2015-12-06T13:00:00.000Z,4300 Block Of W Rowan Av,Friday
-117.405859916833549,47.741352723100775,21646,ASSAULT-SIMPLE,Assault,2015-12-06T14:33:00.000Z,2015-12-06T14:33:00.000Z,9200 Block Of N Colton St,Friday
-117.373387921361186,47.682405072128518,21647,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-05T16:30:00.000Z,2015-12-06T11:56:00.000Z,2500 Block Of E Buckeye Av,Thursday
-117.388491488792866,47.642605019915557,21648,ASSAULT-SIMPLE,Assault,2015-12-06T08:29:00.000Z,2015-12-06T08:29:00.000Z,1400 Block Of S Hogan St,Friday
-117.392255622580464,47.746071880654071,21649,THEFT-FROM BUILDING,Theft,2015-12-05T23:00:00.000Z,2015-12-06T12:41:00.000Z,9700 Block Of N Morton Ct,Thursday
-117.413335953687593,47.727367828730394,21650,VEH-PROWL,Vehicle Prowling,2015-12-06T11:30:00.000Z,2015-12-06T12:58:00.000Z,7600 Block Of N Division St,Friday
-117.437392675406954,47.670824859720426,21651,VEH-THEFT,Vehicle Theft,2015-12-06T11:46:00.000Z,2015-12-06T11:46:00.000Z,1700 Block Of W Maxwell Av,Friday
-117.443112504695009,47.681414835614092,21652,VEH-THEFT,Vehicle Theft,2015-12-05T11:21:00.000Z,2015-12-06T11:21:00.000Z,2600 Block Of N Belt St,Thursday
-117.422624168657933,47.65771354248001,21653,ASSAULT-SUB BDLY HARM,Assault,2015-12-06T08:22:00.000Z,2015-12-06T08:22:00.000Z,700 Block Of W Riverside Av,Friday
-117.422624168657933,47.65771354248001,21654,ASSAULT-SIMPLE,Assault,2015-12-06T08:22:00.000Z,2015-12-06T08:22:00.000Z,700 Block Of W Riverside Av,Friday
-117.408201160474079,47.707002642491965,21655,ASSAULT-SIMPLE,Assault,2015-12-06T09:22:00.000Z,2015-12-06T09:22:00.000Z,100 Block Of E Sanson Av,Friday
-117.440088871950707,47.654303120041241,21656,THEFT-FROM BUILDING,Theft,2015-12-05T12:00:00.000Z,2015-12-05T16:00:00.000Z,200 Block Of S Elm St,Thursday
-117.418145213054714,47.657387157841413,21657,THEFT-OPEN AREA,Theft,2015-12-06T00:00:00.000Z,2015-12-06T01:30:00.000Z,400 Block Of W Sprague Av,Friday
-117.410990587810772,47.65507296380045,21658,THEFT-SHOPLIFTING,Theft,2015-12-06T11:28:00.000Z,2015-12-06T11:28:00.000Z,200 Block Of S Division St,Friday
-117.526198391532205,47.643180490580036,21659,BURGLARY-COMMERCIAL,Burglary,2015-12-06T05:07:00.000Z,2015-12-06T05:07:00.000Z,8300 Block Of W Sunset Hy ,Friday
-117.526198391532205,47.643180490580036,21660,VEH-THEFT,Vehicle Theft,2015-12-06T05:07:00.000Z,2015-12-06T05:07:00.000Z,8300 Block Of W Sunset Hy ,Friday
-117.429790398962012,47.697501670816585,21661,VEH-PROWL,Vehicle Prowling,2015-12-05T21:00:00.000Z,2015-12-06T06:00:00.000Z,4300 Block Of N Adams St,Thursday
-117.431496431740456,47.674937977729726,21662,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-05T23:00:00.000Z,2015-12-06T04:00:00.000Z,1300 Block Of W Indiana Av,Thursday
-117.407143752223845,47.674792345864716,21663,VEH-THEFT PLATES/TABS,Vehicle Theft,2015-12-04T20:30:00.000Z,2015-12-06T08:01:00.000Z,200 Block Of E Indiana Av,Wednesday
-117.407143752223845,47.674792345864716,21664,VEH-THEFT AUTO PARTS,Vehicle Theft,2015-12-04T20:30:00.000Z,2015-12-06T08:01:00.000Z,200 Block Of E Indiana Av,Wednesday
-117.407143752223845,47.674792345864716,21665,THEFT-OPEN AREA,Theft,2015-12-04T20:30:00.000Z,2015-12-06T08:01:00.000Z,200 Block Of E Indiana Av,Wednesday
-117.431094096344211,47.705520636538232,21666,VEH-PROWL,Vehicle Prowling,2015-12-06T00:00:00.000Z,2015-12-06T08:30:00.000Z,5200 Block Of N Hawthorne St,Friday
-117.413119378457139,47.686225926431646,21667,BURGLARY-RESIDNTL,Burglary,2015-12-05T10:00:00.000Z,2015-12-05T17:00:00.000Z,100 Block Of W Euclid Av,Thursday
-117.413119378457139,47.686225926431646,21668,THEFT-FROM BUILDING,Theft,2015-12-05T10:00:00.000Z,2015-12-05T17:00:00.000Z,100 Block Of W Euclid Av,Thursday
-117.375212210294606,47.657449343579074,21669,THEFT-FROM BUILDING,Theft,2015-12-06T01:20:00.000Z,2015-12-06T01:20:00.000Z,2400 Block Of E Sprague Av,Friday
-117.375212210294606,47.657449343579074,21670,DRUGS-POSSESS,Drugs,2015-12-06T01:20:00.000Z,2015-12-06T01:20:00.000Z,2400 Block Of E Sprague Av,Friday
-117.405938930390477,47.698408379668827,21671,BURGLARY-RESIDNTL,Burglary,2015-12-06T02:38:00.000Z,2015-12-06T02:38:00.000Z,300 Block Of E Heroy Av,Friday
-117.396515661095421,47.653591276562132,21672,BURGLARY-COMMERCIAL,Burglary,2015-12-06T02:57:00.000Z,2015-12-06T02:57:00.000Z,1000 Block Of E 3Rd Av,Friday
-117.384793666188827,47.681444766056146,21673,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-05T20:30:00.000Z,2015-12-06T06:30:00.000Z,2600 Block Of N Pittsburg St,Thursday
-117.383667432494676,47.702988604510786,21674,ASSAULT-SIMPLE,Assault,2015-12-06T01:49:00.000Z,2015-12-06T01:49:00.000Z,1700 Block Of E Olympic Av,Friday
-117.410905126600028,47.669751856589109,21675,THEFT-FROM BUILDING,Theft,2015-12-04T03:04:00.000Z,2015-12-04T03:04:00.000Z,1300 Block Of N Division St,Wednesday
-117.445922171936317,47.663444729884922,21676,ASSAULT-SIMPLE,Assault,2015-12-07T22:24:00.000Z,2015-12-07T22:24:00.000Z,2300 Block Of W College Av,Saturday
-117.408636406696431,47.690792027261956,21677,ROBBERY,Robbery,2015-12-07T16:43:00.000Z,2015-12-07T16:43:00.000Z,100 Block Of E Gordon Av,Saturday
-117.446153800238065,47.663443389265339,21678,ASSAULT-SIMPLE,Assault,2015-12-07T18:58:00.000Z,2015-12-07T18:58:00.000Z,2300 Block Of W College Av,Saturday
-117.414286543613812,47.679609051141895,21679,BURGLARY-RESIDNTL,Burglary,2015-12-07T16:46:00.000Z,2015-12-07T16:46:00.000Z,2400 Block Of N Normandie St,Saturday
-117.42192263542978,47.682689258962036,21680,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-07T17:30:00.000Z,2015-12-07T17:30:00.000Z,2700 Block Of N Wall St,Saturday
-117.390423489157698,47.728865192047856,21681,VEH-PROWL,Vehicle Prowling,2015-12-07T04:00:00.000Z,2015-12-07T04:00:00.000Z,7800 Block Of N Morton St,Saturday
-117.395315742641529,47.734770217576234,21682,THEFT-OPEN AREA,Theft,2015-12-07T11:00:00.000Z,2015-12-07T12:00:00.000Z,8400 Block Of N Nevada St,Saturday
-117.403163383322962,47.620688365463437,21683,THEFT-SHOPLIFTING,Theft,2015-12-07T18:27:00.000Z,2015-12-07T18:27:00.000Z,500 Block Of E 37Th Av,Saturday
-117.403174079737454,47.694604018071942,21684,THEFT-FROM BUILDING,Theft,2015-12-07T17:00:00.000Z,2015-12-07T17:00:00.000Z,500 Block Of E Walton Av,Saturday
-117.433191125431094,47.655131829551934,21685,THEFT-FROM BUILDING,Theft,2015-12-06T20:00:00.000Z,2015-12-06T21:00:00.000Z,1400 Block Of W 2Nd Av,Friday
-117.387158109247281,47.703868119169478,21686,ASSAULT-SIMPLE,Assault,2015-12-07T14:51:00.000Z,2015-12-07T14:51:00.000Z,N Helena St,Saturday
-117.405620530600899,47.70070667417454,21687,ASSAULT-SIMPLE,Assault,2015-12-07T12:16:00.000Z,2015-12-07T12:16:00.000Z,300 Block Of E Wellesley Av,Saturday
-117.404462642005171,47.736148871686908,21688,VEH-PROWL,Vehicle Prowling,2015-12-06T23:00:00.000Z,2015-12-07T06:00:00.000Z,400 Block Of E Shiloh Hills Dr,Friday
-117.404462642005171,47.736148871686908,21689,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T23:00:00.000Z,2015-12-07T06:00:00.000Z,400 Block Of E Shiloh Hills Dr,Friday
-117.462393479504584,47.690812249103274,21690,VEH-PROWL,Vehicle Prowling,2015-12-06T18:00:00.000Z,2015-12-07T09:00:00.000Z,3500 Block Of W Northwest Bl,Friday
-117.361897613216229,47.685170148703662,21691,BURGLARY-GARAGE,Burglary,2015-11-23T12:39:00.000Z,2015-12-02T12:39:00.000Z,3300 Block Of E Fairview Av,Saturday
-117.361897613216229,47.685170148703662,21692,MALICIOUS MISCHIEF,Malicious Mischief,2015-11-23T12:39:00.000Z,2015-12-02T12:39:00.000Z,3300 Block Of E Fairview Av,Saturday
-117.399314653292635,47.672756298987728,21693,THEFT-FROM BUILDING,Theft,2015-11-24T14:46:00.000Z,2015-12-07T14:46:00.000Z,700 Block Of E Augusta Av,Sunday
-117.437270848499111,47.668897572847399,21694,BURGLARY-RESIDNTL,Burglary,2015-12-04T00:01:00.000Z,2015-12-07T11:46:00.000Z,1700 Block Of W Sharp Av,Wednesday
-117.407366398690257,47.67080074074255,21695,VEH-PROWL,Vehicle Prowling,2015-12-07T09:50:00.000Z,2015-12-07T09:50:00.000Z,200 Block Of E Sinto Av,Saturday
-117.407366398690257,47.67080074074255,21696,THEFT-OPEN AREA,Theft,2015-12-07T09:50:00.000Z,2015-12-07T09:50:00.000Z,200 Block Of E Sinto Av,Saturday
-117.422289612529454,47.654457150543983,21697,THEFT-FROM BUILDING,Theft,2015-12-04T00:00:00.000Z,2015-12-07T07:00:00.000Z,200 Block Of S Wall St,Wednesday
-117.399123954961254,47.707903931091103,21698,THEFT-FROM BUILDING,Theft,2015-12-03T13:41:00.000Z,2015-12-03T13:41:00.000Z,700 Block Of E Rowan Av,Tuesday
-117.39298813870036,47.667365010511858,21699,THEFT-FROM BUILDING,Theft,2015-12-04T11:17:00.000Z,2015-12-04T11:17:00.000Z,1100 Block Of N Superior St,Wednesday
-117.441802018805902,47.695571287576065,21700,THEFT-OPEN AREA,Theft,2015-12-04T18:00:00.000Z,2015-12-06T06:00:00.000Z,4100 Block Of N Elgin St,Wednesday
-117.42673155196654,47.648467925272918,21701,VEH-PROWL,Vehicle Prowling,2015-12-06T20:00:00.000Z,2015-12-07T07:30:00.000Z,1000 Block Of W 8Th Av,Friday
-117.42673155196654,47.648467925272918,21702,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T20:00:00.000Z,2015-12-07T07:30:00.000Z,1000 Block Of W 8Th Av,Friday
-117.443538262780237,47.701662825603357,21703,THEFT-OPEN AREA,Theft,2015-12-04T11:47:00.000Z,2015-12-04T11:47:00.000Z,2200 Block Of W Broad Av,Wednesday
-117.421224513963793,47.650328161340205,21704,VEH-PROWL,Vehicle Prowling,2015-12-06T23:00:00.000Z,2015-12-07T05:00:00.000Z,600 Block Of S Howard St,Friday
-117.408560901845775,47.687746439755017,21705,VEH-PROWL,Vehicle Prowling,2015-12-03T12:09:00.000Z,2015-12-03T12:09:00.000Z,100 Block Of E Liberty Av,Tuesday
-117.392107870462681,47.657042061284706,21706,THEFT-FROM BUILDING,Theft,2015-12-05T12:35:00.000Z,2015-12-07T12:35:00.000Z,1200 Block Of E Sprague Av,Thursday
-117.407366398690257,47.67080074074255,21707,VEH-PROWL,Vehicle Prowling,2015-12-06T09:00:00.000Z,2015-12-06T09:25:00.000Z,200 Block Of E Sinto Av,Friday
-117.407366398690257,47.67080074074255,21708,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T09:00:00.000Z,2015-12-06T09:25:00.000Z,200 Block Of E Sinto Av,Friday
-117.39435185032707,47.653822296402303,21709,DRUGS-DELIVER,Drugs,2015-12-07T09:22:00.000Z,2015-12-07T09:22:00.000Z,1000 Block Of E 3Rd Av,Saturday
-117.39435185032707,47.653822296402303,21710,DRUGS-POSSESS,Drugs,2015-12-07T09:22:00.000Z,2015-12-07T09:22:00.000Z,1000 Block Of E 3Rd Av,Saturday
-117.380064986077642,47.707824593631294,21711,VEH-THEFT,Vehicle Theft,2015-12-07T11:02:00.000Z,2015-12-07T11:02:00.000Z,2000 Block Of E Rowan Av,Saturday
-117.451422605048407,47.649149411143171,21712,ASSAULT-SIMPLE,Assault,2015-12-07T11:40:00.000Z,2015-12-07T12:52:00.000Z,2700 Block Of W Sunset Bl,Saturday
-117.395320480731996,47.712599841847918,21713,ASSAULT-SIMPLE,Assault,2015-12-07T10:30:00.000Z,2015-12-07T10:45:00.000Z,6000 Block Of N Nevada St,Saturday
-117.407469149914817,47.677189592396957,21714,VEH-THEFT,Vehicle Theft,2015-12-06T21:00:00.000Z,2015-12-07T09:00:00.000Z,200 Block Of E Ermina Av,Friday
-117.407469149914817,47.677189592396957,21715,VEH-PROWL,Vehicle Prowling,2015-12-06T21:00:00.000Z,2015-12-07T09:00:00.000Z,200 Block Of E Ermina Av,Friday
-117.411401783551995,47.679357751312978,21716,VEH-THEFT AUTO PARTS,Vehicle Theft,2015-12-06T16:00:00.000Z,2015-12-07T08:00:00.000Z,2400 Block Of N Division St,Friday
-117.458036381035356,47.642858629074539,21717,THEFT-IDENTITY,Theft,2015-12-02T12:00:00.000Z,2015-12-02T12:00:00.000Z,3100 Block Of W South Loop Av,Monday
-117.404678091850116,47.678291086999472,21718,VEH-THEFT,Vehicle Theft,2015-12-06T23:30:00.000Z,2015-12-07T07:57:00.000Z,N Astor St,Friday
-117.431331237134131,47.654445098666045,21719,VEH-THEFT,Vehicle Theft,2015-12-07T08:41:00.000Z,2015-12-07T08:41:00.000Z,1300 Block Of W 2Nd Av,Saturday
-117.40448340319611,47.67280778613889,21720,VEH-THEFT,Vehicle Theft,2015-12-06T18:30:00.000Z,2015-12-07T08:00:00.000Z,400 Block Of E Augusta Av,Friday
-117.411178968941428,47.69007811705643,21721,VEH-THEFT,Vehicle Theft,2015-12-05T23:00:00.000Z,2015-12-06T11:00:00.000Z,3500 Block Of N Division St,Thursday
-117.430980543478171,47.647209222081955,21722,VEH-THEFT,Vehicle Theft,2015-12-07T07:42:00.000Z,2015-12-07T07:42:00.000Z,900 Block Of S Adams St,Saturday
-117.485168668709022,47.7197534578739,21723,THEFT-OPEN AREA,Theft,2015-12-04T12:00:00.000Z,2015-12-06T12:00:00.000Z,6800 Block Of N Oxford Ln,Wednesday
-117.454021563689295,47.699861281549872,21724,THEFT-OPEN AREA,Theft,2015-12-06T16:00:00.000Z,2015-12-07T04:30:00.000Z,2900 Block Of W Hoffman Av,Friday
-117.406855496581301,47.720244104741639,21725,VEH-THEFT,Vehicle Theft,2015-12-07T03:00:00.000Z,2015-12-07T06:00:00.000Z,200 Block Of E Wedgewood Av,Saturday
-117.426720926110249,47.635372401484666,21726,VEH-PROWL,Vehicle Prowling,2015-12-06T22:30:00.000Z,2015-12-07T06:30:00.000Z,1000 Block Of W 21St Av,Friday
-117.426720926110249,47.635372401484666,21727,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T22:30:00.000Z,2015-12-07T06:30:00.000Z,1000 Block Of W 21St Av,Friday
-117.423628911931715,47.683253517905946,21728,VEH-PROWL,Vehicle Prowling,2015-12-06T23:00:00.000Z,2015-12-07T06:00:00.000Z,2800 Block Of N Post St,Friday
-117.408546584139813,47.713352119842625,21729,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T16:30:00.000Z,2015-12-07T08:00:00.000Z,6100 Block Of N Mayfair St,Friday
-117.39922642183133,47.718584743634437,21730,THEFT-OPEN AREA,Theft,2015-12-07T04:00:00.000Z,2015-12-07T08:30:00.000Z,700 Block Of E Lyons Av,Saturday
-117.411103647268604,47.658289819915467,21731,THEFT-OPEN AREA,Theft,2015-12-01T12:00:00.000Z,2015-12-03T12:00:00.000Z,100 Block Of N Division St,Sunday
-117.371306901097469,47.615963593883286,21732,ASSAULT-SIMPLE,Assault,2015-12-07T08:20:00.000Z,2015-12-07T08:38:00.000Z,2700 Block Of E Roy Croft Ct,Saturday
-117.417326272346912,47.682694181699709,21733,DRUGS-POSSESS,Drugs,2015-12-07T03:40:00.000Z,2015-12-07T03:40:00.000Z,W Buckeye Av,Saturday
-117.413687955179171,47.650436760843199,21734,BURGLARY-RESIDNTL,Burglary,2015-12-06T16:30:00.000Z,2015-12-07T06:15:00.000Z,100 Block Of W 6Th Av,Friday
-117.407852240391492,47.685982561045456,21735,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T21:00:00.000Z,2015-12-07T07:00:00.000Z,100 Block Of E Fairview Av,Friday
-117.404680700796675,47.678313119162588,21736,VEH-THEFT,Vehicle Theft,2015-12-07T01:00:00.000Z,2015-12-07T06:30:00.000Z,2200 Block Of N Astor St,Saturday
-117.402609182749103,47.739816991384863,21737,VEH-PROWL,Vehicle Prowling,2015-12-06T22:00:00.000Z,2015-12-07T05:50:00.000Z,500 Block Of E Joanne Ct,Friday
-117.402609182749103,47.739816991384863,21738,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-06T22:00:00.000Z,2015-12-07T05:50:00.000Z,500 Block Of E Joanne Ct,Friday
-117.352364313058899,47.619798249824008,21739,ASSAULT-SIMPLE,Assault,2015-12-07T01:10:00.000Z,2015-12-07T01:14:00.000Z,3800 Block Of S Myrtle St,Saturday
-117.406449237971955,47.735818929459995,21740,VEH-PROWL,Vehicle Prowling,2015-12-06T23:50:00.000Z,2015-12-06T23:50:00.000Z,8500 Block Of N Hill N Dale St,Friday
-117.435551855438391,47.679029857833754,21741,BURGLARY-RESIDNTL,Burglary,2015-12-08T09:05:00.000Z,2015-12-08T09:05:00.000Z,N Maple St,Sunday
-117.455284502326805,47.685261573046425,21742,VEH-PROWL,Vehicle Prowling,2015-12-05T22:06:00.000Z,2015-12-05T22:06:00.000Z,3000 Block Of W Fairview Av,Thursday
-117.411096015644318,47.657974007346056,21743,VEH-PROWL,Vehicle Prowling,2015-12-08T21:45:00.000Z,2015-12-08T23:00:00.000Z,N Division St,Sunday
-117.411096015644318,47.657974007346056,21744,MALICIOUS MISCHIEF,Malicious Mischief,2015-12-08T21:45:00.000Z,2015-12-08T23:00:00.000Z,N Division St,Sunday
