series_id        	year	period	       value	footnote_codes
APUS35C72610     	2014	M05	       0.115	
APUS35C72610     	2014	M06	       0.147	
APUS35C72610     	2014	M07	       0.147	
APUS35C72610     	2014	M08	       0.148	
APUS35C72610     	2014	M09	       0.148	
APUS35C72610     	2014	M10	       0.115	
APUS35C72610     	2014	M11	       0.111	
APUS35C72610     	2014	M12	       0.111	
APUS35C72610     	2015	M01	       0.113	
APUS35C72610     	2015	M02	       0.113	
APUS35C72610     	2015	M03	       0.113	
APUS35C72610     	2015	M04	       0.113	
APUS35C72610     	2015	M05	       0.118	
APUS35C72610     	2015	M06	       0.150	
APUS35C72610     	2015	M07	       0.149	
APUS35C72610     	2015	M08	       0.149	
APUS35C72610     	2015	M09	       0.150	
APUS35C72610     	2015	M10	       0.116	
APUS35C72610     	2015	M11	       0.111	
APUS35C72610     	2015	M12	       0.110	
APUS35C72610     	2016	M01	       0.112	
APUS35C72610     	2016	M02	       0.112	
APUS35C72610     	2016	M03	       0.112	
APUS35C72610     	2016	M04	       0.112	
APUS35C72610     	2016	M05	       0.117	
APUS35C72610     	2016	M06	       0.143	
APUS35C72610     	2016	M07	       0.146	
APUS35C72610     	2016	M08	       0.143	
APUS35C72610     	2016	M09	       0.143	
APUS35C72610     	2016	M10	       0.113	
APUS35C72610     	2016	M11	       0.108	
APUS35C72610     	2016	M12	       0.108	
APUS35C72610     	2017	M01	       0.108	
APUS35C72610     	2017	M02	       0.108	
APUS35C72610     	2017	M03	       0.109	
APUS35C72610     	2017	M04	       0.109	
APUS35C72610     	2017	M05	       0.114	
APUS35C72610     	2017	M06	       0.143	
APUS35C72610     	2017	M07	       0.143	
APUS35C72610     	2017	M08	       0.143	
APUS35C72610     	2017	M09	       0.143	
APUS35C72610     	2017	M10	       0.113	
APUS35C72610     	2017	M11	       0.109	
APUS35C72610     	2017	M12	       0.106	
APUS35C72610     	2018	M01	       0.109	
APUS35C72610     	2018	M02	       0.109	
APUS35C72610     	2018	M03	       0.109	
APUS35C72610     	2018	M04	       0.108	
APUS35C72610     	2018	M05	       0.113	
APUS35C72610     	2018	M06	       0.142	
APUS35C72610     	2018	M07	       0.142	
APUS35C72610     	2018	M08	       0.142	
APUS35C72610     	2018	M09	       0.126	
APUS35C72610     	2018	M10	       0.095	
APUS35C72610     	2018	M11	       0.108	
APUS35C72610     	2018	M12	       0.105	
APUS35C72610     	2019	M01	       0.109	
APUS35C72610     	2019	M02	       0.110	
APUS35C72610     	2019	M03	       0.113	
APUS35C72610     	2019	M04	       0.113	
APUS35C72610     	2019	M05	       0.116	
APUS35C72610     	2019	M06	       0.125	
APUS35C72610     	2019	M07	       0.143	
APUS35C72610     	2019	M08	       0.143	
APUS35C72610     	2019	M09	       0.145	
APUS35C72610     	2019	M10	       0.119	
APUS35C72610     	2019	M11	       0.119	
APUS35C72610     	2019	M12	       0.119	
APUS35C72610     	2020	M01	       0.124	
APUS35C72610     	2023	M03	       0.127	
APUS35C72610     	2023	M04	       0.127	
APUS35C72610     	2023	M05	       0.128	
APUS35C72610     	2023	M06	       0.166	
APUS35C72610     	2023	M07	       0.166	
APUS35C72610     	2023	M08	       0.172	
APUS35C72610     	2023	M09	       0.172	
APUS35C72610     	2023	M10	       0.146	
APUS35C72610     	2023	M11	       0.145	
APUS35C72610     	2023	M12	       0.143	
APUS35C72610     	2024	M01	       0.145	
APUS35C72610     	2024	M02	       0.146	
APUS35C72610     	2024	M03	       0.146	
APUS35C72610     	2024	M04	       0.146	
APUS35C72610     	2024	M05	       0.158	
APUS35C72610     	2024	M06	       0.182	
APUS35C72610     	2024	M07	       0.181	
APUS35C72611     	1998	M01	      66.170	
APUS35C72611     	1998	M02	      64.820	
APUS35C72611     	1998	M03	      65.520	
APUS35C72611     	1998	M04	      63.280	
APUS35C72611     	1998	M05	      78.160	
APUS35C72611     	1998	M06	      82.680	
APUS35C72611     	1998	M09	      64.060	
APUS35C72611     	1998	M10	      67.370	
APUS35C72611     	1998	M11	      77.787	
APUS35C72611     	1998	M12	      79.045	
APUS35C72611     	1999	M01	      79.275	
APUS35C72611     	1999	M02	      66.427	
APUS35C72611     	1999	M03	      67.117	
APUS35C72611     	1999	M04	      67.395	
APUS35C72611     	1999	M05	      68.507	
APUS35C72611     	1999	M06	      68.517	
APUS35C72611     	1999	M07	      68.517	
APUS35C72611     	1999	M08	      68.527	
APUS35C72611     	1999	M09	      71.080	
APUS35C72611     	1999	M10	      79.520	
APUS35C72611     	1999	M11	      79.665	
APUS35C72611     	1999	M12	      79.818	
APUS35C72611     	2000	M01	      80.581	
APUS35C72611     	2000	M02	      80.591	
APUS35C72611     	2000	M03	      80.829	
APUS35C72611     	2000	M04	      79.899	
APUS35C72611     	2000	M05	      85.045	
APUS35C72611     	2000	M06	      85.541	
APUS35C72611     	2000	M07	      90.079	
APUS35C72611     	2000	M08	      93.853	
APUS35C72611     	2000	M09	      95.497	
APUS35C72611     	2000	M10	      99.548	
APUS35C72611     	2000	M11	     107.612	
APUS35C72611     	2000	M12	     110.857	
APUS35C72611     	2001	M01	     121.245	
APUS35C72611     	2001	M02	     142.277	
APUS35C72611     	2001	M03	     129.947	
APUS35C72611     	2001	M04	     129.068	
APUS35C72611     	2001	M05	     123.795	
APUS35C72611     	2001	M06	     123.222	
APUS35C72611     	2001	M07	     112.112	
APUS35C72611     	2001	M08	     106.819	
APUS35C72611     	2001	M09	     109.788	
APUS35C72611     	2001	M10	     107.420	
APUS35C72611     	2001	M11	     109.897	
APUS35C72611     	2001	M12	     109.897	
APUS35C72611     	2002	M01	     108.527	
APUS35C72611     	2002	M02	     104.773	
APUS35C72611     	2002	M03	     103.860	
APUS35C72611     	2002	M04	     102.502	
APUS35C72611     	2002	M05	     101.891	
APUS35C72611     	2002	M06	     101.881	
APUS35C72611     	2002	M07	     102.435	
APUS35C72611     	2002	M08	     100.492	
APUS35C72611     	2002	M09	      99.401	
APUS35C72611     	2002	M10	      99.149	
APUS35C72611     	2002	M11	     101.064	
APUS35C72611     	2002	M12	     103.654	
APUS35C72611     	2003	M01	     115.758	
APUS35C72611     	2003	M02	     123.146	
APUS35C72611     	2003	M03	     125.804	
APUS35C72611     	2003	M04	     149.550	
APUS35C72611     	2003	M05	     130.397	
APUS35C72611     	2003	M06	     128.820	
APUS35C72611     	2003	M07	     127.163	
APUS35C72611     	2003	M08	     118.315	
APUS35C72611     	2003	M09	     117.411	
APUS35C72611     	2003	M10	     114.049	
APUS35C72611     	2003	M11	     115.697	
APUS35C72611     	2003	M12	     121.858	
APUS35C72611     	2004	M01	     134.951	
APUS35C72611     	2004	M02	     129.171	
APUS35C72611     	2004	M03	     122.893	
APUS35C72611     	2004	M04	     125.383	
APUS35C72611     	2004	M05	     130.453	
APUS35C72611     	2004	M06	     135.082	
APUS35C72611     	2004	M07	     129.314	
APUS35C72611     	2004	M08	     127.774	
APUS35C72611     	2004	M09	     120.516	
APUS35C72611     	2004	M10	     126.844	
APUS35C72611     	2004	M11	     143.959	
APUS35C72611     	2004	M12	     149.952	
APUS35C72611     	2005	M01	     139.391	
APUS35C72611     	2005	M02	     139.425	
APUS35C72611     	2005	M03	     137.418	
APUS35C72611     	2005	M04	     150.350	
APUS35C72611     	2005	M05	     142.364	
APUS35C72611     	2005	M06	     136.899	
APUS35C72611     	2005	M07	     146.141	
APUS35C72611     	2005	M08	     155.330	
APUS35C72611     	2005	M09	     188.637	
APUS35C72611     	2005	M10	     221.812	
APUS35C72611     	2005	M11	     220.427	
APUS35C72611     	2005	M12	     198.645	
APUS35C72611     	2006	M01	     198.067	
APUS35C72611     	2006	M02	     173.002	
APUS35C72611     	2006	M03	     153.364	
APUS35C72611     	2006	M04	     149.514	
APUS35C72611     	2006	M05	     149.022	
APUS35C72611     	2006	M06	     134.452	
APUS35C72611     	2006	M07	     134.913	
APUS35C72611     	2006	M08	     152.244	
APUS35C72611     	2006	M09	     149.049	
APUS35C72611     	2006	M10	     126.934	
APUS35C72611     	2006	M11	     156.267	
APUS35C72611     	2006	M12	     171.467	
APUS35C72611     	2007	M01	     146.010	
APUS35C72611     	2007	M02	     156.067	
APUS35C72611     	2007	M03	     159.377	
APUS35C72611     	2007	M04	     158.176	
APUS35C72611     	2007	M05	     157.717	
APUS35C72611     	2007	M06	     157.544	
APUS35C72611     	2007	M07	     149.196	
APUS35C72611     	2007	M08	     140.581	
APUS35C72611     	2007	M09	     131.143	
APUS35C72611     	2007	M10	     140.841	
APUS35C72611     	2007	M11	     151.182	
APUS35C72611     	2007	M12	     152.233	
APUS35C72611     	2008	M01	     154.093	
APUS35C72611     	2008	M02	     160.080	
APUS35C72611     	2008	M03	     173.437	
APUS35C72611     	2008	M04	     183.804	
APUS35C72611     	2008	M05	     203.439	
APUS35C72611     	2008	M06	     209.659	
APUS35C72611     	2008	M07	     224.187	
APUS35C72611     	2008	M08	     184.077	
APUS35C72611     	2008	M09	     174.260	
APUS35C72611     	2008	M10	     164.240	
APUS35C72611     	2008	M11	     155.879	
APUS35C72611     	2008	M12	     158.499	
APUS35C72611     	2009	M01	     150.855	
APUS35C72611     	2009	M02	     175.149	
APUS35C72611     	2009	M03	     133.532	
APUS35C72611     	2009	M04	     126.787	
APUS35C72611     	2009	M05	     122.800	
APUS35C72611     	2009	M06	     125.192	
APUS35C72611     	2009	M07	     130.444	
APUS35C72611     	2009	M08	     124.454	
APUS35C72611     	2009	M09	     119.813	
APUS35C72611     	2009	M10	     129.079	
APUS35C72611     	2009	M11	     137.397	
APUS35C72611     	2009	M12	     141.656	
APUS35C72611     	2010	M01	     157.423	
APUS35C72611     	2010	M02	     153.139	
APUS35C72611     	2010	M03	     146.910	
APUS35C72611     	2010	M04	     136.425	
APUS35C72611     	2010	M05	     137.540	
APUS35C72611     	2010	M06	     138.669	
APUS35C72611     	2010	M07	     144.658	
APUS35C72611     	2010	M08	     144.937	
APUS35C72611     	2010	M09	     133.667	
APUS35C72611     	2010	M10	     136.335	
APUS35C72611     	2010	M11	     133.353	
APUS35C72611     	2010	M12	     145.953	
APUS35C72611     	2011	M01	     146.561	
APUS35C72611     	2011	M02	     147.070	
APUS35C72611     	2011	M03	     141.460	
APUS35C72611     	2011	M04	     146.497	
APUS35C72611     	2011	M05	     148.202	
APUS35C72611     	2011	M06	     147.506	
APUS35C72611     	2011	M07	     148.266	
APUS35C72611     	2011	M08	     148.545	
APUS35C72611     	2011	M09	     143.770	
APUS35C72611     	2011	M10	     143.606	
APUS35C72611     	2011	M11	     142.113	
APUS35C72611     	2011	M12	     141.644	
APUS35C72611     	2012	M01	     138.933	
APUS35C72611     	2012	M02	     135.057	
APUS35C72611     	2012	M03	     133.941	
APUS35C72611     	2012	M04	     130.922	
APUS35C72611     	2012	M05	     128.609	
APUS35C72611     	2012	M06	     131.330	
APUS35C72611     	2012	M07	     133.883	
APUS35C72611     	2012	M08	     137.236	
APUS35C72611     	2012	M09	     132.678	
APUS35C72611     	2012	M10	     136.604	
APUS35C72611     	2012	M11	     142.346	
APUS35C72611     	2012	M12	     145.801	
APUS35C72611     	2013	M01	     142.904	
APUS35C72611     	2013	M02	     142.107	
APUS35C72611     	2013	M03	     144.189	
APUS35C72611     	2013	M04	     150.536	
APUS35C72611     	2013	M05	     151.008	
APUS35C72611     	2013	M06	     153.465	
APUS35C72620     	1998	M01	       0.747	
APUS35C72620     	1998	M02	       0.741	
APUS35C72620     	1998	M03	       0.743	
APUS35C72620     	1998	M04	       0.716	
APUS35C72620     	1998	M05	       0.867	
APUS35C72620     	1998	M06	       0.914	
APUS35C72620     	1998	M09	       0.733	
APUS35C72620     	1998	M10	       0.765	
APUS35C72620     	1998	M11	       0.864	
APUS35C72620     	1998	M12	       0.876	
APUS35C72620     	1999	M01	       0.880	
APUS35C72620     	1999	M02	       0.752	
APUS35C72620     	1999	M03	       0.759	
APUS35C72620     	1999	M04	       0.762	
APUS35C72620     	1999	M05	       0.773	
APUS35C72620     	1999	M06	       0.773	
APUS35C72620     	1999	M07	       0.773	
APUS35C72620     	1999	M08	       0.773	
APUS35C72620     	1999	M09	       0.808	
APUS35C72620     	1999	M10	       0.851	
APUS35C72620     	1999	M11	       0.869	
APUS35C72620     	1999	M12	       0.879	
APUS35C72620     	2000	M01	       0.880	
APUS35C72620     	2000	M02	       0.866	
APUS35C72620     	2000	M03	       0.875	
APUS35C72620     	2000	M04	       0.882	
APUS35C72620     	2000	M05	       0.970	
APUS35C72620     	2000	M06	       1.007	
APUS35C72620     	2000	M07	       0.992	
APUS35C72620     	2000	M08	       1.063	
APUS35C72620     	2000	M09	       1.052	
APUS35C72620     	2000	M10	       1.168	
APUS35C72620     	2000	M11	       1.207	
APUS35C72620     	2000	M12	       1.246	
APUS35C72620     	2001	M01	       1.659	
APUS35C72620     	2001	M02	       1.580	
APUS35C72620     	2001	M03	       1.459	
APUS35C72620     	2001	M04	       1.413	
APUS35C72620     	2001	M05	       1.247	
APUS35C72620     	2001	M06	       1.242	
APUS35C72620     	2001	M07	       1.132	
APUS35C72620     	2001	M08	       1.078	
APUS35C72620     	2001	M09	       1.107	
APUS35C72620     	2001	M10	       1.085	
APUS35C72620     	2001	M11	       1.105	
APUS35C72620     	2001	M12	       1.105	
APUS35C72620     	2002	M01	       1.092	
APUS35C72620     	2002	M02	       1.055	
APUS35C72620     	2002	M03	       1.046	
APUS35C72620     	2002	M04	       1.032	
APUS35C72620     	2002	M05	       1.026	
APUS35C72620     	2002	M06	       1.026	
APUS35C72620     	2002	M07	       1.031	
APUS35C72620     	2002	M08	       1.011	
APUS35C72620     	2002	M09	       1.000	
APUS35C72620     	2002	M10	       0.997	
APUS35C72620     	2002	M11	       1.018	
APUS35C72620     	2002	M12	       1.043	
APUS35C72620     	2003	M01	       1.165	
APUS35C72620     	2003	M02	       1.242	
APUS35C72620     	2003	M03	       1.266	
APUS35C72620     	2003	M04	       1.499	
APUS35C72620     	2003	M05	       1.310	
APUS35C72620     	2003	M06	       1.299	
APUS35C72620     	2003	M07	       1.283	
APUS35C72620     	2003	M08	       1.193	
APUS35C72620     	2003	M09	       1.183	
APUS35C72620     	2003	M10	       1.149	
APUS35C72620     	2003	M11	       1.166	
APUS35C72620     	2003	M12	       1.227	
APUS35C72620     	2004	M01	       1.360	
APUS35C72620     	2004	M02	       1.302	
APUS35C72620     	2004	M03	       1.238	
APUS35C72620     	2004	M04	       1.262	
APUS35C72620     	2004	M05	       1.313	
APUS35C72620     	2004	M06	       1.360	
APUS35C72620     	2004	M07	       1.303	
APUS35C72620     	2004	M08	       1.288	
APUS35C72620     	2004	M09	       1.211	
APUS35C72620     	2004	M10	       1.276	
APUS35C72620     	2004	M11	       1.454	
APUS35C72620     	2004	M12	       1.510	
APUS35C72620     	2005	M01	       1.408	
APUS35C72620     	2005	M02	       1.402	
APUS35C72620     	2005	M03	       1.386	
APUS35C72620     	2005	M04	       1.513	
APUS35C72620     	2005	M05	       1.433	
APUS35C72620     	2005	M06	       1.378	
APUS35C72620     	2005	M07	       1.471	
APUS35C72620     	2005	M08	       1.564	
APUS35C72620     	2005	M09	       1.897	
APUS35C72620     	2005	M10	       2.230	
APUS35C72620     	2005	M11	       2.218	
APUS35C72620     	2005	M12	       2.000	
APUS35C72620     	2006	M01	       1.990	
APUS35C72620     	2006	M02	       1.737	
APUS35C72620     	2006	M03	       1.543	
APUS35C72620     	2006	M04	       1.505	
APUS35C72620     	2006	M05	       1.502	
APUS35C72620     	2006	M06	       1.356	
APUS35C72620     	2006	M07	       1.362	
APUS35C72620     	2006	M08	       1.535	
APUS35C72620     	2006	M09	       1.504	
APUS35C72620     	2006	M10	       1.278	
APUS35C72620     	2006	M11	       1.575	
APUS35C72620     	2006	M12	       1.726	
APUS35C72620     	2007	M01	       1.469	
APUS35C72620     	2007	M02	       1.571	
APUS35C72620     	2007	M03	       1.604	
APUS35C72620     	2007	M04	       1.592	
APUS35C72620     	2007	M05	       1.587	
APUS35C72620     	2007	M06	       1.584	
APUS35C72620     	2007	M07	       1.503	
APUS35C72620     	2007	M08	       1.415	
APUS35C72620     	2007	M09	       1.322	
APUS35C72620     	2007	M10	       1.417	
APUS35C72620     	2007	M11	       1.524	
APUS35C72620     	2007	M12	       1.532	
APUS35C72620     	2008	M01	       1.551	
APUS35C72620     	2008	M02	       1.611	
APUS35C72620     	2008	M03	       1.743	
APUS35C72620     	2008	M04	       1.845	
APUS35C72620     	2008	M05	       2.042	
APUS35C72620     	2008	M06	       2.106	
APUS35C72620     	2008	M07	       2.253	
APUS35C72620     	2008	M08	       1.856	
APUS35C72620     	2008	M09	       1.755	
APUS35C72620     	2008	M10	       1.653	
APUS35C72620     	2008	M11	       1.568	
APUS35C72620     	2008	M12	       1.597	
APUS35C72620     	2009	M01	       1.520	
APUS35C72620     	2009	M02	       1.761	
APUS35C72620     	2009	M03	       1.344	
APUS35C72620     	2009	M04	       1.276	
APUS35C72620     	2009	M05	       1.236	
APUS35C72620     	2009	M06	       1.260	
APUS35C72620     	2009	M07	       1.313	
APUS35C72620     	2009	M08	       1.254	
APUS35C72620     	2009	M09	       1.207	
APUS35C72620     	2009	M10	       1.301	
APUS35C72620     	2009	M11	       1.383	
APUS35C72620     	2009	M12	       1.426	
APUS35C72620     	2010	M01	       1.585	
APUS35C72620     	2010	M02	       1.542	
APUS35C72620     	2010	M03	       1.482	
APUS35C72620     	2010	M04	       1.375	
APUS35C72620     	2010	M05	       1.385	
APUS35C72620     	2010	M06	       1.397	
APUS35C72620     	2010	M07	       1.458	
APUS35C72620     	2010	M08	       1.460	
APUS35C72620     	2010	M09	       1.347	
APUS35C72620     	2010	M10	       1.372	
APUS35C72620     	2010	M11	       1.344	
APUS35C72620     	2010	M12	       1.469	
APUS35C72620     	2011	M01	       1.475	
APUS35C72620     	2011	M02	       1.481	
APUS35C72620     	2011	M03	       1.425	
APUS35C72620     	2011	M04	       1.474	
APUS35C72620     	2011	M05	       1.492	
APUS35C72620     	2011	M06	       1.486	
APUS35C72620     	2011	M07	       1.493	
APUS35C72620     	2011	M08	       1.495	
APUS35C72620     	2011	M09	       1.447	
APUS35C72620     	2011	M10	       1.446	
APUS35C72620     	2011	M11	       1.431	
APUS35C72620     	2011	M12	       1.427	
APUS35C72620     	2012	M01	       1.402	
APUS35C72620     	2012	M02	       1.364	
APUS35C72620     	2012	M03	       1.352	
APUS35C72620     	2012	M04	       1.322	
APUS35C72620     	2012	M05	       1.299	
APUS35C72620     	2012	M06	       1.326	
APUS35C72620     	2012	M07	       1.353	
APUS35C72620     	2012	M08	       1.386	
APUS35C72620     	2012	M09	       1.341	
APUS35C72620     	2012	M10	       1.381	
APUS35C72620     	2012	M11	       1.440	
APUS35C72620     	2012	M12	       1.473	
APUS35C72620     	2013	M01	       1.446	
APUS35C72620     	2013	M02	       1.438	
APUS35C72620     	2013	M03	       1.458	
APUS35C72620     	2013	M04	       1.521	
APUS35C72620     	2013	M05	       1.526	
APUS35C72620     	2013	M06	       1.548	
APUS35C72620     	2013	M07	       1.503	
APUS35C72620     	2013	M08	       1.475	
APUS35C72620     	2013	M09	       1.520	
APUS35C72620     	2013	M10	       1.505	
APUS35C72620     	2013	M11	       1.495	
APUS35C72620     	2013	M12	       1.528	
APUS35C72620     	2014	M01	       1.565	
APUS35C72620     	2014	M02	       1.725	
APUS35C72620     	2014	M03	       1.632	
APUS35C72620     	2014	M04	       1.597	
APUS35C72620     	2014	M05	       1.634	
APUS35C72620     	2014	M06	       1.622	
APUS35C72620     	2014	M07	       1.593	
APUS35C72620     	2014	M08	       1.547	
APUS35C72620     	2014	M09	       1.552	
APUS35C72620     	2014	M10	       1.549	
APUS35C72620     	2014	M11	       1.514	
APUS35C72620     	2014	M12	       1.561	
APUS35C72620     	2015	M01	       1.484	
APUS35C72620     	2015	M02	       1.463	
APUS35C72620     	2015	M03	       1.455	
APUS35C72620     	2015	M04	       1.426	
APUS35C72620     	2015	M05	       1.422	
APUS35C72620     	2015	M06	       1.444	
APUS35C72620     	2015	M07	       1.444	
APUS35C72620     	2015	M08	       1.448	
APUS35C72620     	2015	M09	       1.427	
APUS35C72620     	2015	M10	       1.433	
APUS35C72620     	2015	M11	       1.396	
APUS35C72620     	2015	M12	       1.424	
APUS35C72620     	2016	M01	       1.421	
APUS35C72620     	2016	M02	       1.400	
APUS35C72620     	2016	M03	       1.372	
APUS35C72620     	2016	M04	       1.385	
APUS35C72620     	2016	M05	       1.393	
APUS35C72620     	2016	M06	       1.393	
APUS35C72620     	2016	M07	       1.467	
APUS35C72620     	2016	M08	       1.449	
APUS35C72620     	2016	M09	       1.471	
APUS35C72620     	2016	M10	       1.476	
APUS35C72620     	2016	M11	       1.479	
APUS35C72620     	2016	M12	       1.531	
APUS35C72620     	2017	M01	       1.592	
APUS35C72620     	2017	M02	       1.556	
APUS35C72620     	2017	M03	       1.530	
APUS35C72620     	2017	M04	       1.570	
APUS35C72620     	2017	M05	       1.568	
APUS35C72620     	2017	M06	       1.577	
APUS35C72620     	2017	M07	       1.581	
APUS35C72620     	2017	M08	       1.576	
APUS35C72620     	2017	M09	       1.581	
APUS35C72620     	2017	M10	       1.589	
APUS35C72620     	2017	M11	       1.585	
APUS35C72620     	2017	M12	       1.610	
APUS35C72620     	2018	M01	       1.607	
APUS35C72620     	2018	M02	       1.695	
APUS35C72620     	2018	M03	       1.648	
APUS35C72620     	2018	M04	       1.641	
APUS35C72620     	2018	M05	       1.648	
APUS35C72620     	2018	M06	       1.648	
APUS35C72620     	2018	M07	       1.613	
APUS35C72620     	2018	M08	       1.682	
APUS35C72620     	2018	M09	       1.713	
APUS35C72620     	2018	M10	       1.709	
APUS35C72620     	2018	M11	       1.785	
APUS35C72620     	2018	M12	       1.872	
APUS35C72620     	2019	M01	       1.826	
APUS35C72620     	2019	M02	       1.757	
APUS35C72620     	2019	M03	       1.749	
APUS35C72620     	2019	M04	       1.762	
APUS35C72620     	2019	M05	       1.754	
APUS35C72620     	2019	M06	       1.759	
APUS35C72620     	2019	M07	       1.745	
APUS35C72620     	2019	M08	       1.736	
APUS35C72620     	2019	M09	       1.744	
APUS35C72620     	2019	M10	       1.755	
APUS35C72620     	2019	M11	       1.763	
APUS35C72620     	2023	M03	       2.844	
APUS35C72620     	2023	M04	       2.426	
APUS35C72620     	2023	M05	       2.335	
APUS35C72620     	2023	M06	       2.323	
APUS35C72620     	2023	M07	       2.496	
APUS35C72620     	2023	M08	       2.402	
APUS35C72620     	2023	M09	       2.406	
APUS35C72620     	2023	M10	       2.337	
APUS35C72620     	2023	M11	       2.441	
APUS35C72620     	2023	M12	       2.637	
APUS35C72620     	2024	M01	       2.832	
APUS35C72620     	2024	M02	       2.907	
APUS35C72620     	2024	M03	       2.692	
APUS35C72620     	2024	M04	       2.523	
APUS35C72620     	2024	M05	       2.210	
APUS35C72620     	2024	M06	       2.240	
APUS35C72620     	2024	M07	       2.262	
APUS35C72621     	1998	M09	      42.000	
APUS35C72621     	1998	M10	      42.000	
APUS35C72621     	1998	M11	      41.433	
APUS35C72621     	1998	M12	      41.514	
APUS35C72621     	1999	M04	      41.602	
APUS35C72621     	1999	M05	      41.583	
APUS35C72621     	1999	M06	      41.903	
APUS35C72621     	1999	M07	      41.903	
APUS35C72621     	1999	M08	      41.871	
APUS35C72621     	1999	M09	      41.871	
APUS35C72621     	1999	M10	      41.769	
APUS35C72621     	1999	M11	      41.412	
APUS35C72621     	1999	M12	      41.819	
APUS35C72621     	2000	M01	      41.303	
APUS35C72621     	2000	M02	      41.360	
APUS35C72621     	2000	M03	      41.255	
APUS35C72621     	2000	M04	      41.255	
APUS35C72621     	2000	M05	      41.204	
APUS35C72621     	2000	M06	      41.564	
APUS35C72621     	2000	M07	      41.707	
APUS35C72621     	2000	M08	      42.589	
APUS35C72621     	2000	M09	      42.589	
APUS35C72621     	2000	M10	      42.589	
APUS35C72621     	2000	M11	      41.826	
APUS35C72621     	2000	M12	      41.826	
APUS35C72621     	2001	M01	      42.514	
APUS35C72621     	2001	M02	      42.508	
APUS35C72621     	2001	M03	      42.508	
APUS35C72621     	2001	M04	      42.712	
APUS35C72621     	2001	M05	      41.965	
APUS35C72621     	2001	M06	      42.170	
APUS35C72621     	2001	M07	      42.170	
APUS35C72621     	2001	M08	      42.170	
APUS35C72621     	2001	M09	      42.170	
APUS35C72621     	2001	M10	      42.170	
APUS35C72621     	2001	M11	      42.170	
APUS35C72621     	2001	M12	      42.170	
APUS35C72621     	2002	M01	      41.458	
APUS35C72621     	2002	M02	      41.458	
APUS35C72621     	2002	M03	      41.574	
APUS35C72621     	2002	M04	      41.574	
APUS35C72621     	2002	M05	      41.574	
APUS35C72621     	2002	M06	      41.574	
APUS35C72621     	2002	M07	      41.574	
APUS35C72621     	2002	M08	      41.574	
APUS35C72621     	2002	M09	      41.570	
APUS35C72621     	2002	M10	      41.570	
APUS35C72621     	2002	M11	      41.570	
APUS35C72621     	2002	M12	      41.570	
APUS35C72621     	2003	M01	      41.570	
APUS35C72621     	2003	M02	      41.570	
APUS35C72621     	2003	M03	      41.493	
APUS35C72621     	2003	M04	      41.493	
APUS35C72621     	2003	M05	      41.493	
APUS35C72621     	2003	M06	      41.493	
APUS35C72621     	2003	M07	      41.493	
APUS35C72621     	2003	M08	      41.493	
APUS35C72621     	2003	M09	      41.493	
APUS35C72621     	2003	M10	      41.323	
APUS35C72621     	2003	M11	      41.323	
APUS35C72621     	2003	M12	      41.323	
APUS35C72621     	2004	M01	      41.401	
APUS35C72621     	2004	M02	      41.401	
APUS35C72621     	2004	M03	      41.401	
APUS35C72621     	2004	M04	      41.401	
APUS35C72621     	2004	M05	      41.401	
APUS35C72621     	2004	M06	      42.875	
APUS35C72621     	2004	M07	      42.875	
APUS35C72621     	2004	M08	      42.875	
APUS35C72621     	2004	M09	      42.875	
APUS35C72621     	2004	M10	      41.406	
APUS35C72621     	2004	M11	      41.406	
APUS35C72621     	2004	M12	      41.406	
APUS35C72621     	2005	M01	      43.016	
APUS35C72621     	2005	M02	      43.016	
APUS35C72621     	2005	M03	      43.061	
APUS35C72621     	2005	M04	      43.061	
APUS35C72621     	2005	M05	      43.061	
APUS35C72621     	2005	M06	      46.636	
APUS35C72621     	2005	M07	      46.636	
APUS35C72621     	2005	M08	      46.636	
APUS35C72621     	2005	M09	      46.636	
APUS35C72621     	2005	M10	      46.636	
APUS35C72621     	2005	M11	      46.636	
APUS35C72621     	2005	M12	      46.636	
APUS35C72621     	2006	M01	      47.067	
APUS35C72621     	2006	M02	      47.067	
APUS35C72621     	2006	M03	      47.067	
APUS35C72621     	2006	M04	      47.067	
APUS35C72621     	2006	M05	      47.067	
APUS35C72621     	2006	M06	      47.067	
APUS35C72621     	2006	M07	      49.050	
APUS35C72621     	2006	M08	      49.050	
APUS35C72621     	2006	M09	      49.050	
APUS35C72621     	2006	M10	      49.050	
APUS35C72621     	2006	M11	      49.050	
APUS35C72621     	2006	M12	      49.050	
APUS35C72621     	2007	M01	      49.050	
APUS35C72621     	2007	M02	      49.050	
APUS35C72621     	2007	M03	      51.297	
APUS35C72621     	2007	M04	      51.297	
APUS35C72621     	2007	M05	      51.297	
APUS35C72621     	2007	M06	      51.297	
APUS35C72621     	2007	M07	      51.297	
APUS35C72621     	2007	M08	      51.297	
APUS35C72621     	2007	M09	      51.297	
APUS35C72621     	2007	M10	      51.297	
APUS35C72621     	2007	M11	      51.297	
APUS35C72621     	2007	M12	      51.297	
APUS35C72621     	2008	M01	      54.325	
APUS35C72621     	2008	M02	      54.716	
APUS35C72621     	2008	M03	      54.716	
APUS35C72621     	2008	M04	      54.781	
APUS35C72621     	2008	M05	      54.781	
APUS35C72621     	2008	M06	      56.109	
APUS35C72621     	2008	M07	      56.377	
APUS35C72621     	2008	M08	      56.377	
